"id_plant","date.x","ID_trt","block","plant","n_trt","drought","tmp","VPD","DAD","Cumul_FC","Cumul_N","Cumul_DD","time","machine","anet_420","ci_420","gs_420","vpd_leaf","temperature_leaf","vcmax_tleaf","vcmax_tleaf_se","jmax_tleaf","jmax_tleaf_se","rd_tleaf","rd_tleaf_se","TPU","TPU_se","aci_RMSE","aci_ci_transistion","aci_ci_transition_set","aci_km","aci_gammastar","aci_fitmethod","aci_tcorrect","aci_fittpu","deltaC13","percentage_C","percentage_N","total_leaves","stem","rep_org","senescence","roots","transpiration","big_D13","chi","leaves_disk_mg_noChl","nb_disks_scanned","nb_disks_chlorophyll","sample","type","total.leaf.area","chl_disk_leaf_area","nb_disk_SLA","leaf_area_for_SLA","LMA","SLA","Abs_649_mean","Abs_665_mean","Abs_649_sd","Abs_665_sd","chlA_ugml","chlB_ugml","chlA_gml","chlB_gml","chlA_g","chlB_g","chlA_gm2","chlB_gm2","chlA_mmolm2","chlB_mmolm2","chlA_mmolg","chlB_mmolg","chl_mmolm2","chl_gm2","chlmass","chl_mmolg","ratio_chlA_B","Nmass","Narea","nrubisco","nbioe","nlightharvesting","nphoto","Ncw","Nstrucutre","z","patm","nstar","gammastar_pa","Km","D","ca","beta_num","beta_denom","betaleaf","date.y","plant_surface_area","datetime","Abg_all","Abg_t4","biomass_t4","biomass_all","RS_t4","RS_all","root_total","leaves_stem_ratio","Abg_flowers_ratio","stem_and_roots","cost_trans","Ecost","ratio_J_V","N_total_leaves","Ncost","WUE","NUE","betaplant","Sdt_DD","N_level","treatment"
"b6_hn_fdd_p2","23-Jun","B6","7","2","HN","FDD",29.16,1.95,29,12.90163934,1365,15.39442623,"t3","stan",36.20510345,275.0820253,0.73967522,1.50181748,25.00200901,156.2903638,1.957989321,270.9884519,NA,2.377078142,0.356543141,13.99770777,NA,5.200825296,294.8232323,NA,710.443581,42.75439904,"bilinear",FALSE,TRUE,-30.09,41.13313565,2.753857077,NA,NA,NA,NA,NA,NA,22.7753090492932,0.778614790224289,23.7,10,4,"B6_HN_FDD_P2_t3_disk","disk",6.252,2.5008,6,3.7512,63.1797824696097,0.0158278481012658,0.198,0.521,0.0158745078663875,0.0385746030439719,5.78011,1.57538,5.78011e-06,1.57538e-06,5.78011e-05,1.57538e-05,0.231130438259757,0.0629950415866922,0.258676946267817,0.0694183186074385,0.0040942994128263,0.00109874260236381,0.328095264875255,0.294125479846449,0.00465537341772152,0.00519304201519011,3.72634992401124,0.02753857077,1.73988091077255,0.701098116604372,0.123871584915037,0.0685721466951274,0.893541848214537,0.112987903041139,0.0649400210908514,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1742.30723264955,4.74134605719943,367.471011740213,"6/22/2023",2393.147,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73387818232208,NA,NA,NA,NA,NA,0.530842283793103,"210 ppm","HN x FDD"
"b6_hn_fdd_p3","30-Jun","B6","7","3","HN","FDD",29.16,1.95,35,16.31147541,1575,17.99213115,"t3","stan",40.90873229,272.267145,0.89285282,1.510578844,25.00564347,184.1220084,1.269763262,345.9001231,NA,2.899919297,0.239300822,17.98965695,NA,3.678986011,307.0631339,NA,710.6670296,42.76236365,"bilinear",FALSE,TRUE,-30.52,42.2986553,3.282159309,NA,NA,NA,NA,NA,NA,23.228947476998,0.797836757499914,22.3,10,4,"B6_HN_FDD_P3_t3_disk","disk",6.403,2.5612,6,3.8418,58.045707741163,0.017227802690583,0.203666666666667,0.542333333333333,0.0232450711621482,0.0563234705370091,6.02562333333333,1.57872,6.02562333333333e-06,1.57872e-06,6.02562333333333e-05,1.57872e-05,0.235265630693946,0.0616398563173512,0.263304977777468,0.0679249521387497,0.00453616620459855,0.00117019767321367,0.331229929916218,0.296905487011297,0.00511502914798206,0.00570636387781222,3.87641020695336,0.03282159309,1.90515260010151,0.754296438816483,0.144398067965617,0.0632218370517107,0.961916343833811,0.100431235899823,0.0527155860871573,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1830.7010639453,3.95374665037737,463.029431531878,"6/22/2023",2802.435,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87864626345234,NA,NA,NA,NA,NA,0.51406089,"210 ppm","HN x FDD"
"b6_hn_fdd_p4","23-Jun","B6","7","4","HN","FDD",29.16,1.95,29,10.90163934,1365,17.39442623,"t3","stan",33.90286487,274.1705729,0.654134607,1.505709439,25.00418145,142.672829,0.706144022,225.1868665,NA,1.282166038,0.107093832,13.64234933,NA,11.21184068,259.3117963,NA,710.5768849,42.75915501,"bilinear",FALSE,TRUE,-30.37,42.53744622,2.544752655,NA,NA,NA,NA,NA,NA,23.0706558171674,0.791129483778278,24.3,10,4,"B6_HN_FDD_P4_t3_disk","disk",6.415,2.566,6,3.849,63.1332813717849,0.0158395061728395,0.186,0.465666666666667,0.0282134719593318,0.0706705973749574,5.13354333333333,1.63432666666667,5.13354333333333e-06,1.63432666666667e-06,5.13354333333333e-05,1.63432666666667e-05,0.200060145492336,0.0636916082099247,0.22390364460648,0.0701859105093553,0.0035465231608656,0.00111171016275929,0.294089555115835,0.26375175370226,0.0041776975308642,0.00465823332362489,3.19015088614737,0.02544752655,1.60658585389712,0.693112060285091,0.111475531766954,0.0665645450234411,0.871152137075486,0.112872326555709,0.0702560191737738,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1799.60866489647,4.2204496930494,426.402112519009,"6/22/2023",2670.308,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57834444076244,NA,NA,NA,NA,NA,0.599807801034483,"210 ppm","HN x FDD"
"b6_hn_fdd_p5","23-Jun","B6","7","5","HN","FDD",29.16,1.95,29,13.47540984,1365,14.82065574,"t3","stan",32.87209075,276.5690911,0.641196529,1.50571214,25.01834635,146.2342451,1.68631367,268.0083102,NA,2.869783684,0.335454418,14.1153183,NA,4.965351672,333.036936,NA,711.4487734,42.79021488,"bilinear",FALSE,TRUE,-30.03,41.63530897,2.184244283,NA,NA,NA,NA,NA,NA,22.712042640494,0.775934010190425,26,9,4,"B6_HN_FDD_P5_t3_disk","disk",6.303,2.80133333333333,5,3.50166666666667,74.2503569728701,0.0134679487179487,0.198666666666667,0.519,0.0204287379280594,0.0536749476012785,5.75275666666667,1.60508666666667,5.75275666666667e-06,1.60508666666667e-06,5.75275666666667e-05,1.60508666666667e-05,0.205357805806759,0.0572972394098048,0.229832688841489,0.0631395411526605,0.00309537486702544,0.000850360102318844,0.292972229994149,0.262655045216564,0.00353742467948718,0.00394573496934428,3.64007537346198,0.02184244283,1.62180917728701,0.703745215864565,0.131428315175768,0.0656892055202964,0.900862736560628,0.141416254965807,0.0871966054615445,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1730.15322473128,4.85686833961314,356.228150271228,"6/22/2023",2538.4595,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83273288699734,NA,NA,NA,NA,NA,0.511057094482759,"210 ppm","HN x FDD"
"b6_hn_fdd_p6","23-Jun","B6","7","6","HN","FDD",29.16,1.95,29,11.42622951,1365,16.86983607,"t3","stan",35.87744546,271.2654157,0.691831212,1.503543497,25.00838857,167.9244675,3.054899935,316.9259995,NA,4.844187668,0.602016504,16.06845966,NA,7.10532824,326.5636294,NA,710.8386039,42.76843072,"bilinear",FALSE,TRUE,-28.91,42.34968488,2.211097705,NA,NA,NA,NA,NA,NA,21.5325047112008,0.725953589457662,29.3,10,4,"B6_HN_FDD_P6_t3_disk","disk",6.494,2.5976,6,3.8964,75.1976183143414,0.0132982935153584,0.233,0.577333333333333,0.00264575131106458,0.0266520793435209,6.35588666666667,2.08631333333333,6.35588666666667e-06,2.08631333333333e-06,6.35588666666667e-05,2.08631333333333e-05,0.244683040755569,0.0803169592444308,0.273844770350158,0.0885064621909603,0.0036416681337623,0.00117698491222136,0.362351232541118,0.325,0.00432194539249147,0.00481865304598366,3.09406526451497,0.02211097705,1.66269281276306,0.788257446103888,0.151595490595263,0.0792474012932316,1.01910033799238,0.143930234227704,0.0865645374316144,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1511.34416251148,7.26528547746767,208.022680897911,"6/22/2023",3737.6805,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88731281520961,NA,NA,NA,NA,NA,0.581718485172414,"210 ppm","HN x FDD"
"b6_hn_fdd_p7","24-Jun","B6","7","7","HN","FDD",29.16,1.95,29,10.59016393,1365,17.83344262,"t3","stan",42.63580154,273.4511125,0.975496544,1.528014947,25.07136884,184.7472863,1.348538639,352.0870904,NA,1.973804074,0.255027964,17.0652491,NA,7.452787264,314.8864026,NA,714.7377803,42.90694212,"bilinear",FALSE,TRUE,-30.01,40.6547237,2.499446666,NA,NA,NA,NA,NA,NA,22.6909555768616,0.775040490544984,21.8,9,4,"B6_HN_FDD_P7_t3_disk","disk",6.2,2.75555555555556,5,3.44444444444444,63.2903225806452,0.0158002038735984,0.291666666666667,0.753333333333333,0.0343122912865541,0.0937567775327914,8.33823333333333,2.4125,8.33823333333333e-06,2.4125e-06,8.33823333333333e-05,2.4125e-05,0.302597177419355,0.0875504032258065,0.338661209633194,0.0964774628646748,0.00535091615628389,0.00152436358246938,0.435138672497868,0.390147580645161,0.00616441131498471,0.00687527973875327,3.51026239266076,0.02499446666,1.58190785764258,0.911513292287108,0.177014707561693,0.100026208088051,1.18855420793685,0.113262778907542,0.0715988471517745,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1726.11167537267,4.89568154923142,352.578422026584,"6/22/2023",3332.492,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90577679083344,NA,NA,NA,NA,NA,0.614946297241379,"210 ppm","HN x FDD"
"b6_hn_fdd_p8","30-Jun","B6","7","8","HN","FDD",29.16,1.95,35,14.90983607,1575,19.39377049,"t3","stan",33.79005975,279.4621055,0.698501572,1.509439128,25.00965533,156.8115548,1.820680206,286.99782,NA,4.381463329,0.358273144,16.20142756,NA,5.698898676,322.0028557,NA,710.9130513,42.77114374,"bilinear",FALSE,TRUE,-30.18,39.3732082,2.311537635,NA,NA,NA,NA,NA,NA,22.8702233404137,0.782636582220919,29.6,10,4,"B6_HN_FDD_P8_t3_disk","disk",6.446,2.5784,6,3.8676,76.533250594684,0.0130662162162162,0.155666666666667,0.413666666666667,0.0188237438713273,0.051964731629571,4.59491,1.21217333333333,4.59491e-06,1.21217333333333e-06,4.59491e-05,1.21217333333333e-05,0.178207803288861,0.047012617644017,0.199446904107241,0.0518062499520832,0.00260601637272016,0.00067691166322526,0.251253154059325,0.225220420932878,0.00294277871621622,0.00328292803594542,3.84986182732227,0.02311537635,1.76909489078498,0.691819906455437,0.129023228038763,0.051644930845829,0.872488065340029,0.147495942971235,0.0833736752841949,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1760.62084754113,4.57064357973243,385.201956098313,"6/22/2023",2974.7505,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83020836931336,NA,NA,NA,NA,NA,0.554107728285714,"210 ppm","HN x FDD"
"b7_ln_ww_p1","25-Jun","B7","6","1","LN","WW",29.16,1.95,30,29.8442623,455,0,"t3","stan",26.78405807,311.6027934,0.778495494,1.491970093,24.97365396,105.6623632,1.596993525,165.7437903,NA,1.772167265,0.245716729,8.358262578,NA,7.709372307,274.5151196,NA,708.7088815,42.69241902,"bilinear",FALSE,TRUE,-31.17,41.37716875,1.964835344,NA,NA,NA,NA,NA,NA,23.9154444020107,0.826925610254689,23.2,10,4,"B7_LN_WW_P1_t3_disk","disk",6.536,2.6144,6,3.9216,59.1595267237862,0.0169034482758621,0.148666666666667,0.373666666666667,0.0176729548557488,0.0427239199200323,4.12145,1.29675333333333,4.12145e-06,1.29675333333333e-06,4.12145e-05,1.29675333333333e-05,0.157644201346389,0.0496004181966544,0.176432498065371,0.0546579150789056,0.00298231760522912,0.000923907240402741,0.231090413144276,0.207244619543044,0.00350314870689655,0.00390622484563187,3.2279405061585,0.01964835344,1.16238729041208,0.709472536326162,0.1134036014979,0.072293355407576,0.895169493231638,0.103119945192564,0.0887139304112716,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1968.62791090435,2.89781106029131,679.349988645031,"6/22/2023",825.797,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56861710528163,NA,NA,NA,NA,NA,0,"70 ppm","LN x WW"
"b7_ln_ww_p2","25-Jun","B7","6","2","LN","WW",29.16,1.95,30,29.76229508,455,0,"t3","stan",24.99620397,301.4203228,0.579394587,1.503432305,25.01769547,107.4310617,2.083834836,186.7243186,NA,4.32368797,0.440940456,9.531004239,NA,7.450387089,333.144278,NA,711.4086907,42.78878733,"bilinear",FALSE,TRUE,-30.84,41.37000909,1.502058478,NA,NA,NA,NA,NA,NA,23.566800115564,0.812152547269661,30.9,10,4,"B7_LN_WW_P2_t3_disk","disk",6.426,2.5704,6,3.8556,80.1431683784625,0.0124776699029126,0.139,0.355333333333333,0.00871779788708134,0.0185022521151705,3.92782666666667,1.17367333333333,3.92782666666667e-06,1.17367333333333e-06,3.92782666666667e-05,1.17367333333333e-05,0.152809938790331,0.0456611162983712,0.171022080100201,0.0503169430376444,0.00213395706159979,0.000627838205747384,0.221339023137846,0.198471055088702,0.00247645631067961,0.00276179526734718,3.39889647056364,0.01502058478,1.20379725516651,0.696534513283577,0.123363865229192,0.0668608581380576,0.886759236650827,0.157254397474571,0.130631962151151,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1897.95444527384,3.41361916637099,555.994782303602,"6/22/2023",1120.055,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73808501605826,NA,NA,NA,NA,NA,0,"70 ppm","LN x WW"
"b7_ln_ww_p3","25-Jun","B7","6","3","LN","WW",29.16,1.95,30,29.96721311,455,0,"t3","stan",21.68444385,327.1247721,0.729902287,1.42728647,25.00385851,80.82144084,0.758027828,132.6472864,NA,2.618403208,0.142355156,NA,NA,16.07337082,313.3079292,NA,710.5582614,42.75846991,"bilinear",FALSE,FALSE,-31.35,39.3340283,1.75679855,NA,NA,NA,NA,NA,NA,24.1057141382336,0.834987887213289,26.6,10,4,"B7_LN_WW_P3_t3_disk","disk",6.487,2.5948,6,3.8922,68.3418118287858,0.0146323308270677,0.141666666666667,0.363,0.00642910050732863,0.0141067359796659,4.01377666666667,1.19066666666667,4.01377666666667e-06,1.19066666666667e-06,4.01377666666667e-05,1.19066666666667e-05,0.154685396433893,0.0458866450850419,0.173121057888433,0.0505654678226739,0.00253316459215548,0.000739890653606809,0.223686525711106,0.200572041518935,0.00293483646616541,0.00327305524576229,3.42370129938369,0.0175679855,1.20062795925184,0.525392970088758,0.087867921015331,0.0677483430043771,0.681009234108466,0.126020898530804,0.104962488637473,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2007.74226918712,2.63412328654166,762.205125115113,"6/22/2023",811.423,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64123882253718,NA,NA,NA,NA,NA,0,"70 ppm","LN x WW"
"b7_ln_ww_p4","25-Jun","B7","6","4","LN","WW",29.16,1.95,30,29.63114754,455,0,"t3","stan",28.98819115,314.9892582,0.956060257,1.400612046,25.02116774,114.9091338,0.655231112,196.8745942,NA,4.034953037,0.091776371,NA,NA,27.832834,319.3904437,NA,711.6223117,42.79639913,"bilinear",FALSE,FALSE,-31.17,42.04744862,1.576647277,NA,NA,NA,NA,NA,NA,23.9154444020107,0.826925610254689,30.4,10,4,"B7_LN_WW_P4_t3_disk","disk",6.589,2.6356,6,3.9534,76.8958364951687,0.0130046052631579,0.132333333333333,0.338,0.00208166599946613,0.0147986485869487,3.73581333333333,1.11927333333333,3.73581333333333e-06,1.11927333333333e-06,3.73581333333333e-05,1.11927333333333e-05,0.141744321343654,0.042467496332271,0.158637644059556,0.0467976862400641,0.00206301994087187,0.000608585436781149,0.20543533029962,0.184211817675924,0.00239560197368421,0.00267160537765302,3.38986084153331,0.01576647277,1.21237611222745,0.739747151857232,0.129149502891875,0.0616176413566404,0.930514296105748,0.148468144443291,0.122460466637302,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1968.62791090435,2.89781106029131,679.349988645031,"6/22/2023",1286.338,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71330674672617,NA,NA,NA,NA,NA,0,"70 ppm","LN x WW"
"b7_ln_ww_p5","25-Jun","B7","6","5","LN","WW",29.16,1.95,30,29.50819672,455,0,"t3","stan",22.66212219,316.9263044,0.645170627,1.509092134,25.02355732,98.01758699,2.361898077,177.8494278,NA,5.017952423,0.526427036,10.23040375,NA,7.054507766,368.939948,NA,711.7712372,42.80167257,"bilinear",FALSE,TRUE,-30.32,39.75651782,1.425113056,NA,NA,NA,NA,NA,NA,23.0179028132992,0.788894187004205,28.5,10,4,"B7_LN_WW_P5_t3_disk","disk",6.388,2.5552,6,3.8328,74.3581715716969,0.0134484210526316,0.141,0.355333333333333,0.00435889894354066,0.00585946527708232,3.92058666666667,1.22379333333333,3.92058666666667e-06,1.22379333333333e-06,3.92058666666667e-05,1.22379333333333e-05,0.153435608432478,0.0478942287622626,0.171722318085391,0.0527777543745386,0.00230939403774627,0.000709777463041164,0.224500072459929,0.20132983719474,0.00270756842105263,0.00301917150078743,3.25368746966305,0.01425113056,1.05968801127113,0.721925042989795,0.133479596435977,0.0770381368073638,0.932442776233135,0.141701761514036,0.133720264839139,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1789.30583225724,4.31126612862029,415.030243755762,"6/22/2023",1899.5855,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81446445746664,NA,NA,NA,NA,NA,0,"70 ppm","LN x WW"
"b7_ln_ww_p6","25-Jun","B7","6","6","LN","WW",29.16,1.95,30,29.50819672,455,0,"t3","stan",24.81490923,303.1107991,0.587681854,1.498821643,24.99017371,110.0242572,2.965899207,201.3459543,NA,4.974360366,0.630118904,9.86977849,NA,9.933372419,363.6976222,NA,709.7183898,42.72850795,"bilinear",FALSE,TRUE,-30.7,42.27798442,1.383953166,NA,NA,NA,NA,NA,NA,23.4189621376251,0.805888226170555,38.6,10,4,"B7_LN_WW_P6_t3_disk","disk",6.355,2.542,6,3.813,101.232625229478,0.00987823834196891,0.140333333333333,0.357,0.0297040962382856,0.0744848977981443,3.94378333333333,1.19625333333333,3.94378333333333e-06,1.19625333333333e-06,3.94378333333333e-05,1.19625333333333e-05,0.155144899029635,0.0470595331759769,0.173635324763724,0.0518579492170286,0.00171521112260125,0.000512265182291528,0.225493273980753,0.202204432205612,0.00199742357512953,0.00222747630489278,3.34828753133006,0.01383953166,1.40101212188828,0.612932533871493,0.114298741450421,0.0585273695307528,0.785758644852667,0.217582442270794,0.155303754244137,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1868.37634761892,3.64508956728415,512.573508313267,"6/22/2023",2119.476,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83001421162969,NA,NA,NA,NA,NA,0,"70 ppm","LN x WW"
"b7_ln_ww_p7","25-Jun","B7","6","7","LN","WW",29.16,1.95,30,29.52459016,455,0,"t3","stan",26.27302357,313.7264545,0.785455468,1.499394214,24.99851309,104.7755789,1.798726072,182.9927435,NA,3.352698181,0.386582095,9.810569664,NA,5.691682513,337.4089867,NA,710.2299065,42.74676109,"bilinear",FALSE,TRUE,-30.83,38.85568564,1.387939645,NA,NA,NA,NA,NA,NA,23.5562388435465,0.811705035743497,21.4,10,4,"B7_LN_WW_P7_t3_disk","disk",6.246,2.4984,6,3.7476,57.1032127228093,0.0175121495327103,0.161333333333333,0.418333333333333,0.015502687938978,0.0393107279674815,4.63259,1.32384666666667,4.63259e-06,1.32384666666667e-06,4.63259e-05,1.32384666666667e-05,0.185422270252962,0.0529877788451275,0.207521203179552,0.0583906672894173,0.00363414234128827,0.00102254609688701,0.26591187046897,0.238410049098089,0.00417507242990654,0.00465668843817528,3.55401321500505,0.01387939645,0.792558127948554,1.03179891413335,0.183629807020408,0.122003954303471,1.33743267545723,0.0981717443871657,0.123866932815732,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1895.83373620533,3.42990316226368,552.736811074896,"6/22/2023",1955.9835,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74652094907204,NA,NA,NA,NA,NA,0,"70 ppm","LN x WW"
"b7_ln_ww_p8","25-Jun","B7","6","8","LN","WW",29.16,1.95,30,29.51639344,455,0,"t3","stan",22.9186987,325.0504483,0.783907797,1.503239616,24.99925025,92.1928859,2.33576925,157.7826284,NA,4.328199543,0.469386311,NA,NA,20.05252526,332.8772964,NA,710.2757944,42.74838694,"bilinear",FALSE,FALSE,-30.92,41.31635307,1.522022749,NA,NA,NA,NA,NA,NA,23.6512981384406,0.815732971967822,26.4,10,4,"B7_LN_WW_P8_t3_disk","disk",6.354,2.5416,6,3.8124,69.2477179729304,0.0144409090909091,0.137666666666667,0.341,0.0151767365837763,0.039344631145812,3.75391666666667,1.23342666666667,3.75391666666667e-06,1.23342666666667e-06,3.75391666666667e-05,1.23342666666667e-05,0.147698956038191,0.0485295352009233,0.165301961968183,0.0534778397092172,0.00238711060533144,0.000772268621619013,0.2187798016774,0.196228491239114,0.0028337178030303,0.00315937922695046,3.09103663998029,0.01522022749,1.05396602071136,0.682711033633683,0.119061955275377,0.0754827859301944,0.877255774839255,0.128348840845125,0.121777019678962,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1914.96437771765,3.28473025283062,582.989844011522,"6/22/2023",1783.5025,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71144038783149,NA,NA,NA,NA,NA,0,"70 ppm","LN x WW"
"b2_ln_spd_p1","24-Jun","B2","3","1","LN","SPD",29.16,1.95,30,17.90163934,455,10.88262295,"t3","stan",31.93260655,305.336199,0.965193613,1.504177088,25.00501898,126.8320328,0.891452975,209.6244295,NA,1.50796942,0.143382496,10.60562766,NA,9.615716552,291.1413448,NA,710.6286334,42.76099508,"bilinear",FALSE,TRUE,-30.68,41.47105751,2.397409411,NA,NA,NA,NA,NA,NA,23.3978459125985,0.804993470872819,22.9,10,4,"B2_LN_SPD_P1_t3_disk","disk",6.401,2.5604,6,3.8406,59.6261000885278,0.0167711790393013,0.170666666666667,0.436333333333333,0.00251661147842357,0.00832666399786454,4.82326333333333,1.44074,4.82326333333333e-06,1.44074e-06,4.82326333333333e-05,1.44074e-05,0.188379289694319,0.0562701140446805,0.210830645089947,0.0620076851517741,0.00353587849577489,0.00103994198949303,0.272838330241721,0.244649403738999,0.00410305895196507,0.00457582048526792,3.40007282281066,0.02397409411,1.42948173493465,0.692494716435243,0.116628238628105,0.0694055305815102,0.878528485644859,0.10425213450383,0.0729300220884572,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1864.17056141507,3.67877098669843,506.737322914493,"6/22/2023",2644.689,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65277197622902,NA,NA,NA,NA,NA,0.362754098333333,"70 ppm","LN x SPD"
"b2_ln_spd_p2","30-Jun","B2","3","2","LN","SPD",29.16,1.95,35,26.18032787,525,9.123278689,"t3","stan",30.49986368,299.6968963,0.800337476,1.503545687,24.9897109,125.707759,1.922603579,219.9247395,NA,3.3659445,0.395542372,11.78782567,NA,5.435013918,322.8333432,NA,709.6899423,42.72749386,"bilinear",FALSE,TRUE,-30.72,41.19764365,1.88114345,NA,NA,NA,NA,NA,NA,23.4400792340706,0.806783018392824,28.9,10,4,"B2_LN_SPD_P2_t3_disk","disk",6.476,2.5904,6,3.8856,74.3771875643401,0.0134449826989619,0.176,0.459666666666667,0.00699999999999999,0.0173877351409933,5.09492333333333,1.42272666666667,5.09492333333333e-06,1.42272666666667e-06,5.09492333333333e-05,1.42272666666667e-05,0.196684810582664,0.0549230492073296,0.220126031698206,0.0605232671133256,0.00295959068777353,0.000813734279223315,0.280649298811532,0.251607859789994,0.00338286332179931,0.00377332496699684,3.63704806758094,0.0188114345,1.3991415921608,0.701239770354657,0.125012330913518,0.0729406452132629,0.899192746481438,0.141752134999726,0.101313645305053,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1872.58704670715,3.61156166449993,518.497874510592,"6/22/2023",1303.623,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74949216539609,NA,NA,NA,NA,NA,0.2606651054,"70 ppm","LN x SPD"
"b2_ln_spd_p3","24-Jun","B2","3","3","LN","SPD",29.16,1.95,30,18.13934426,455,10.61213115,"t3","stan",29.46765925,309.2025564,0.894932546,1.514131817,25.01460219,123.1629163,1.960722731,227.2882019,NA,4.055731489,0.423366288,12.19750507,NA,5.502215217,358.5113607,NA,711.2163046,42.78196816,"bilinear",FALSE,TRUE,-30.69,41.18799434,2.090454592,NA,NA,NA,NA,NA,NA,23.4084039161878,0.805440843906263,25.6,10,4,"B2_LN_SPD_P3_t3_disk","disk",6.368,2.5472,6,3.8208,67.0016750418761,0.014925,0.141666666666667,0.369333333333333,0.0298719489376461,0.0760613787235896,4.09275333333333,1.1495,4.09275333333333e-06,1.1495e-06,4.09275333333333e-05,1.1495e-05,0.160676559882747,0.0451279836683417,0.179826258108748,0.0497294496438909,0.00268390690227306,0.000742212035935072,0.229555707752639,0.205804543551089,0.0030716328125,0.00342611893820813,3.61609186098923,0.02090454592,1.40063959262982,0.686308988344955,0.129059782228439,0.0595976318664607,0.874966402439855,0.122599139152287,0.0875308250583555,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1866.27284044379,3.66191108860572,509.644498538161,"6/22/2023",2025.522,"2023-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84542724976057,NA,NA,NA,NA,NA,0.353737705,"70 ppm","LN x SPD"
